"LIF_ID";"FAC_ID";"LIF_QTE";"LIF_REMISE_POURCENT";"LIF_REMISE_MONTANT";"LIF_MONTANT";"LIF_TAUX_TVA"
978;285;1;;;275;20.6
979;264;1;15;;384;20.6
980;264;1;15;;288;20.6
981;264;1;15;;336;20.6
982;264;1;15;;300;20.6
983;264;1;15;;384;20.6
984;264;1;15;;300;20.6
985;266;1;;50;384;20.6
986;266;1;;50;264;20.6
987;266;1;;50;300;20.6
988;268;2;;;264;20.6
989;268;1;;;264;20.6
990;268;1;;;264;20.6
991;268;1;;;300;20.6
992;270;2;;;264;20.6
993;270;1;;;324;20.6
994;272;1;;;336;20.6
995;274;2;;;288;20.6
996;274;2;;;300;20.6
997;274;1;;;288;20.6
998;274;1;;;300;20.6
999;276;1;;;300;20.6
1000;276;1;;;300;20.6
1001;278;2;;;384;20.6
1002;278;1;;;300;20.6
1003;280;1;;;330;20.6
1004;280;2;;;480;20.6
1005;280;1;;;360;20.6
1006;280;1;;;480;20.6
1007;280;1;;;330;20.6
1008;280;1;;;375;20.6
1009;280;2;;;375;20.6
1010;280;1;;;330;20.6
1011;282;1;;;360;20.6
1012;282;1;;;375;20.6
1013;284;1;;;375;20.6
1014;284;1;;;480;20.6
1015;284;1;;;375;20.6
1016;284;1;;;330;20.6
1017;286;2;;;480;20.6
1018;286;1;;;375;20.6
1019;286;1;;;375;20.6
1020;286;1;;;330;20.6
1021;287;1;15;;220;18.6
1022;287;1;15;;250;18.6
1023;287;2;15;;320;18.6
1024;287;1;15;;220;18.6
1025;289;1;;50;220;18.6
1026;289;1;;50;250;18.6
1027;289;1;;50;320;18.6
1028;291;1;;;220;18.6
1029;291;1;;;250;18.6
1030;291;1;;;220;18.6
1031;293;1;;;220;18.6
1032;293;1;;;240;18.6
1033;293;1;;;250;18.6
1034;293;1;;;240;18.6
1035;295;1;;;250;18.6
1036;295;1;;;320;18.6
1037;295;1;;;270;18.6
1038;297;1;;;250;18.6
1039;299;1;;;220;18.6
1040;301;1;;;250;18.6
1041;301;1;;;250;18.6
1042;303;1;;;297;20.6
1043;303;1;;;297;20.6
1044;303;1;;;242;20.6
1045;305;1;;;242;20.6
1046;305;2;;;275;20.6
1047;305;1;;;352;20.6
1048;305;1;;;264;20.6
1049;307;1;;;275;20.6
1050;309;1;;;242;20.6
1051;309;1;;;352;20.6
1052;309;1;;;275;20.6
1053;309;1;;;352;20.6
1054;309;1;;;242;20.6
1055;288;1;15;;264;20.6
1056;288;1;15;;384;20.6
1057;288;1;15;;264;20.6
1058;288;1;15;;300;20.6
1059;290;1;;50;264;20.6
1060;290;1;;50;264;20.6
1061;292;1;;;300;20.6
1062;292;2;;;336;20.6
1063;292;1;;;288;20.6
1064;292;1;;;264;20.6
1065;292;1;;;324;20.6
1066;292;1;;;264;20.6
1067;294;1;;;288;20.6
1068;294;1;;;300;20.6
1069;294;1;;;264;20.6
1070;294;1;;;300;20.6
1071;296;1;;;264;20.6
1072;296;1;;;264;20.6
1073;296;1;;;336;20.6
1074;298;1;;;264;20.6
1075;298;1;;;264;20.6
1076;298;1;;;300;20.6
1077;300;1;;;300;20.6
1078;300;1;;;288;20.6
1079;300;1;;;300;20.6
1080;300;1;;;264;20.6
1081;302;1;;;264;20.6
1082;304;2;;;360;20.6
1083;304;1;;;330;20.6
1084;304;1;;;405;20.6
1085;306;1;;;330;20.6
1086;306;1;;;330;20.6
1087;306;1;;;330;20.6
1088;308;1;;;375;20.6
1089;308;1;;;405;20.6
1090;308;1;;;330;20.6
1091;310;1;;;360;20.6
1092;311;1;15;;220;18.6
1093;311;1;15;;320;18.6
1094;311;1;15;;220;18.6
1095;311;1;15;;250;18.6
1096;311;1;15;;280;18.6
1097;311;1;15;;320;18.6
1098;311;1;15;;320;18.6
1099;311;1;15;;250;18.6
1100;313;1;;50;250;18.6
1101;315;1;;;220;18.6
1102;315;1;;;240;18.6
1103;315;1;;;250;18.6
1104;315;1;;;220;18.6
1105;315;2;;;250;18.6
1106;315;1;;;220;18.6
1107;317;1;;;250;18.6
1108;317;1;;;220;18.6
1109;319;1;;;250;18.6
1110;319;1;;;270;18.6
1111;321;1;;;220;18.6
1112;321;1;;;320;18.6
1113;321;1;;;250;18.6
1114;321;1;;;220;18.6
1115;323;1;;;320;18.6
1116;323;1;;;320;18.6
1117;323;1;;;250;18.6
1118;325;1;;;320;18.6
1119;325;1;;;270;18.6
1120;325;1;;;250;18.6
1121;327;1;;;275;20.6
1122;329;1;;;242;20.6
1123;329;2;;;352;20.6
1124;329;1;;;352;20.6
1125;329;1;;;297;20.6
1126;329;1;;;297;20.6
1127;331;1;;;242;20.6
1128;331;1;;;242;20.6
1129;331;1;;;352;20.6
1130;331;1;;;242;20.6
1131;331;1;;;275;20.6
1132;333;1;;;242;20.6
1133;333;1;;;242;20.6
1134;312;1;15;;300;20.6
1135;312;1;15;;384;20.6
1136;312;1;15;;300;20.6
1137;312;1;15;;336;20.6
1138;312;1;15;;384;20.6
1139;312;1;15;;324;20.6
1140;314;1;;50;288;20.6
1141;316;1;;;336;20.6
1142;316;1;;;384;20.6
1143;316;1;;;264;20.6
1144;318;1;;;300;20.6
1145;318;1;;;288;20.6
1146;320;1;;;300;20.6
1147;322;1;;;300;20.6
1148;322;1;;;264;20.6
1149;322;1;;;300;20.6
1150;324;1;;;384;20.6
1151;324;1;;;300;20.6
1152;324;2;;;264;20.6
1153;324;1;;;264;20.6
1154;324;1;;;300;20.6
1155;326;1;;;384;20.6
1156;326;1;;;324;20.6
1157;328;1;;;480;20.6
1158;328;1;;;405;20.6
1159;328;1;;;375;20.6
1160;330;1;;;375;20.6
1161;330;1;;;375;20.6
1162;330;1;;;480;20.6
1163;330;1;;;405;20.6
1164;330;1;;;375;20.6
1165;332;1;;;480;20.6
1166;332;1;;;480;20.6
1167;332;1;;;330;20.6
1168;334;1;;;420;20.6
1169;334;1;;;375;20.6
1170;334;1;;;480;20.6
1171;334;1;;;405;20.6
1172;334;1;;;405;20.6
1173;336;1;;50;220;18.6
1174;336;1;;50;250;18.6
1175;336;1;;50;220;18.6
1176;338;1;;;250;18.6
1177;338;1;;;220;18.6
1178;340;1;;;220;18.6
1179;340;1;;;250;18.6
1180;342;2;;;240;18.6
1181;342;2;;;220;18.6
1182;342;2;;;270;18.6
1183;342;1;;;220;18.6
1184;344;1;;;250;18.6
1185;344;1;;;220;18.6
1186;344;1;;;270;18.6
1187;344;1;;;220;18.6
1188;346;1;;;220;18.6
1189;346;1;;;240;18.6
1190;346;1;;;250;18.6
1191;348;1;;;250;18.6
1192;348;1;;;240;18.6
1193;348;1;;;270;18.6
1194;348;1;;;240;18.6
1195;348;1;;;250;18.6
1196;350;1;;;242;20.6
1197;352;1;;;242;20.6
1198;352;1;;;297;20.6
1199;354;1;;;275;20.6
1200;354;1;;;308;20.6
1201;354;1;;;352;20.6
1202;354;1;;;264;20.6
1203;356;1;;;275;20.6
1204;356;1;;;352;20.6
1205;356;1;;;264;20.6
1206;335;1;15;;264;20.6
1207;335;1;15;;300;20.6
1208;335;1;15;;264;20.6
1209;335;1;15;;264;20.6
1210;335;2;15;;300;20.6
1211;337;2;;50;384;20.6
1212;337;1;;50;288;20.6
1213;337;1;;50;300;20.6
1214;339;1;;;264;20.6
1215;339;1;;;264;20.6
1216;341;1;;;300;20.6
1217;341;1;;;300;20.6
1218;343;2;;;264;20.6
1219;343;1;;;384;20.6
1220;345;1;;;384;20.6
1221;345;1;;;324;20.6
1222;345;1;;;264;20.6
1223;347;1;;;264;20.6
1224;347;1;;;384;20.6
1225;347;1;;;264;20.6
1226;349;1;;;384;20.6
1227;349;1;;;288;20.6
1228;349;1;;;300;20.6
1229;349;2;;;324;20.6
1230;351;1;;;330;20.6
1231;351;2;;;420;20.6
1232;351;1;;;405;20.6
1233;351;1;;;375;20.6
1234;351;2;;;405;20.6
1235;351;1;;;330;20.6
1236;353;1;;;375;20.6
1237;353;1;;;480;20.6
1238;353;1;;;330;20.6
1239;355;1;;;375;20.6
1240;355;1;;;420;20.6
1241;355;1;;;405;20.6
1242;357;2;15;;250;18.6
1243;357;1;15;;270;18.6
1244;360;1;;50;240;18.6
1245;360;2;;50;270;18.6
1246;362;1;;;240;18.6
1247;362;2;;;220;18.6
1248;362;1;;;250;18.6
1249;362;1;;;220;18.6
1250;364;1;;;240;18.6
1251;364;1;;;250;18.6
1252;366;1;;;250;18.6
1253;366;2;;;250;18.6
1254;366;1;;;270;18.6
1255;366;1;;;220;18.6
1256;368;1;;;250;18.6
1257;370;1;;;250;18.6
1258;370;1;;;280;18.6
1259;370;1;;;250;18.6
1260;372;1;;;320;18.6
1261;372;1;;;240;18.6
1262;372;1;;;320;18.6
1263;372;1;;;270;18.6
1264;372;1;;;270;18.6
1265;374;1;;;275;20.6
1266;374;1;;;264;20.6
1267;374;1;;;275;20.6
1268;374;1;;;352;20.6
1269;374;1;;;264;20.6
1270;375;1;;;242;20.6
1271;375;1;;;242;20.6
1272;375;1;;;308;20.6
1273;375;1;;;275;20.6
1274;377;1;;;352;20.6
1275;377;1;;;275;20.6
1276;379;1;;;242;20.6
1277;379;1;;;308;20.6
1278;379;1;;;352;20.6
1279;379;2;;;297;20.6
1280;379;1;;;242;20.6
1281;358;2;15;;288;20.6
1282;361;1;;50;300;20.6
1283;361;1;;50;264;20.6
1284;361;1;;50;264;20.6
1285;361;2;;50;324;20.6
1286;361;1;;50;264;20.6
1287;363;1;;;300;20.6
1288;365;1;;;300;20.6
1289;365;1;;;288;20.6
1290;365;1;;;324;20.6
1291;367;1;;;384;20.6
1292;367;1;;;288;20.6
1293;367;2;;;384;20.6
1294;367;1;;;300;20.6
1295;369;1;;;264;20.6
1296;369;1;;;264;20.6
1297;371;2;;;336;20.6
1298;371;1;;;384;20.6
1299;371;1;;;300;20.6
1300;373;1;;;288;20.6
1301;373;1;;;300;20.6
1302;373;1;;;336;20.6
1303;373;1;;;324;20.6
1304;376;1;;;375;20.6
1305;376;2;;;330;20.6
1306;376;1;;;480;20.6
1307;376;1;;;480;20.6
1308;376;1;;;405;20.6
1309;378;1;;;375;20.6
1310;378;1;;;480;20.6
1311;378;1;;;480;20.6
1312;378;1;;;360;20.6
1313;378;1;;;375;20.6
1314;378;1;;;330;20.6
1315;380;1;;;480;20.6
1316;380;1;;;330;20.6
1317;359;1;15;;330;20.6
1318;381;1;15;;220;18.6
1319;381;1;15;;250;18.6
1320;383;1;;50;320;18.6
1321;383;1;;50;220;18.6
1322;383;1;;50;320;18.6
1323;385;1;;;320;18.6
1324;385;1;;;250;18.6
1325;385;1;;;250;18.6
1326;385;1;;;220;18.6
1327;387;1;;;240;18.6
1328;387;1;;;280;18.6
1329;389;1;;;250;18.6
1330;389;1;;;250;18.6
1331;389;1;;;220;18.6
1332;391;1;;;220;18.6
1333;391;1;;;280;18.6
1334;391;1;;;320;18.6
1335;391;1;;;220;18.6
1336;393;1;;;270;18.6
1337;395;1;;;220;18.6
1338;395;1;;;250;18.6
1339;395;1;;;250;18.6
1340;395;1;;;220;18.6
1341;397;1;;;242;20.6
1342;397;1;;;308;20.6
1343;397;1;;;352;20.6
1344;397;1;;;352;20.6
1345;399;1;;;308;20.6
1346;399;1;;;352;20.6
1347;399;2;;;242;20.6
1348;401;1;;;242;20.6
1349;401;1;;;275;20.6
1350;401;1;;;352;20.6
1351;401;1;;;275;20.6
1352;401;1;;;242;20.6
1353;401;1;;;242;20.6
1354;403;1;;;242;20.6
1355;403;1;;;264;20.6
1356;403;1;;;275;20.6
1357;403;1;;;352;20.6
1358;403;1;;;275;20.6
1359;382;1;15;;384;20.6
1360;382;1;15;;264;20.6
1361;384;1;;50;324;20.6
1362;384;1;;50;300;20.6
1363;384;1;;50;264;20.6
1364;386;1;;;264;20.6
1365;386;1;;;288;20.6
1366;388;1;;;300;20.6
1367;388;1;;;300;20.6
1368;388;1;;;300;20.6
1369;388;1;;;264;20.6
1370;388;2;;;300;20.6
1371;390;1;;;264;20.6
1372;390;1;;;300;20.6
1373;390;1;;;300;20.6
1374;390;1;;;384;20.6
1375;390;1;;;324;20.6
1376;390;1;;;288;20.6
1377;390;1;;;324;20.6
1378;392;1;;;384;20.6
1379;392;1;;;324;20.6
1380;394;1;;;264;20.6
1381;394;1;;;384;20.6
1382;394;1;;;264;20.6
1383;394;1;;;288;20.6
1384;394;1;;;264;20.6
1385;396;1;;;300;20.6
1386;396;1;;;264;20.6
1387;396;1;;;300;20.6
1388;396;1;;;264;20.6
1389;398;1;;;330;20.6
1390;400;1;;;480;20.6
1391;400;1;;;420;20.6
1392;400;2;;;480;20.6
1393;400;1;;;375;20.6
1394;400;1;;;330;20.6
1395;402;1;;;330;20.6
1396;402;1;;;330;20.6
1397;404;2;;;405;20.6
1398;404;1;;;330;20.6
1399;405;1;15;;250;18.6
1400;405;2;15;;220;18.6
1401;405;1;15;;240;18.6
1402;405;1;15;;220;18.6
1403;405;1;15;;220;18.6
1404;405;1;15;;250;18.6
1405;405;1;15;;220;18.6
1406;407;1;;50;220;18.6
1407;407;2;;50;320;18.6
1408;407;1;;50;240;18.6
1409;407;1;;50;220;18.6
1410;409;1;;;320;18.6
1411;409;1;;;250;18.6
1412;409;1;;;250;18.6
1413;411;1;;;220;18.6
1414;411;1;;;320;18.6
1415;411;1;;;250;18.6
1416;411;1;;;220;18.6
1417;413;1;;;220;18.6
1418;413;1;;;320;18.6
1419;413;1;;;220;18.6
1420;415;1;;;220;18.6
1421;415;1;;;220;18.6
1422;415;1;;;250;18.6
1423;415;1;;;250;18.6
1424;417;1;;;220;18.6
1425;417;1;;;240;18.6
1426;417;2;;;250;18.6
1427;419;1;;;220;18.6
1428;419;1;;;220;18.6
1429;419;2;;;280;18.6
1430;419;1;;;320;18.6
1431;419;1;;;270;18.6
1432;419;1;;;220;18.6
1433;421;1;;;242;20.6
1434;421;1;;;242;20.6
1435;421;1;;;352;20.6
1436;423;1;;;275;20.6
1437;423;1;;;352;20.6
1438;423;1;;;242;20.6
1439;423;1;;;264;20.6
1440;423;2;;;308;20.6
1441;423;1;;;352;20.6
1442;423;1;;;297;20.6
1443;423;1;;;275;20.6
1444;423;1;;;242;20.6
1445;423;2;;;242;20.6
1446;425;1;;;242;20.6
1447;425;1;;;297;20.6
1448;425;1;;;264;20.6
1449;427;1;;;242;20.6
1450;427;1;;;264;20.6
1451;427;1;;;308;20.6
1452;427;1;;;242;20.6
1453;406;1;15;;384;20.6
1454;406;1;15;;264;20.6
1455;406;1;15;;384;20.6
1456;408;1;;50;264;20.6
1457;408;1;;50;384;20.6
1458;408;1;;50;384;20.6
1459;408;1;;50;300;20.6
1460;410;1;;;300;20.6
1461;410;1;;;264;20.6
1462;410;1;;;300;20.6
1463;410;1;;;300;20.6
1464;412;1;;;264;20.6
1465;412;1;;;300;20.6
1466;412;2;;;288;20.6
1467;412;1;;;288;20.6
1468;412;2;;;264;20.6
1469;412;1;;;300;20.6
1470;414;2;;;384;20.6
1471;414;1;;;288;20.6
1472;414;1;;;264;20.6
1473;414;1;;;384;20.6
1474;414;1;;;264;20.6
1475;414;1;;;300;20.6
1476;414;1;;;264;20.6
1477;416;1;;;264;20.6
1478;416;1;;;300;20.6
1479;416;1;;;384;20.6
1480;416;1;;;324;20.6
1481;418;1;;;264;20.6
1482;418;1;;;288;20.6
1483;418;2;;;264;20.6
1484;418;1;;;264;20.6
1485;420;1;;;264;20.6
1486;420;1;;;384;20.6
1487;420;1;;;264;20.6
1488;422;1;;;480;20.6
1489;422;2;;;405;20.6
1490;422;2;;;330;20.6
1491;422;1;;;330;20.6
1492;424;1;;;480;20.6
1493;424;1;;;375;20.6
1494;426;1;;;480;20.6
1495;426;1;;;375;20.6
1496;426;1;;;405;20.6
1497;426;1;;;360;20.6
1498;426;1;;;330;20.6
1499;426;1;;;375;20.6
1500;426;1;;;405;20.6
1501;426;1;;;330;20.6
1502;428;1;;;375;20.6
1503;428;1;;;330;20.6
1504;428;2;;;375;20.6
1505;429;1;15;;280;18.6
1506;429;1;15;;320;18.6
1507;429;1;15;;320;18.6
1508;431;1;;50;220;18.6
1509;431;1;;50;270;18.6
1510;433;1;;;220;18.6
1511;433;1;;;250;18.6
1512;435;1;;;220;18.6
1513;435;1;;;220;18.6
1514;435;1;;;270;18.6
1515;435;1;;;220;18.6
1516;437;1;;;220;18.6
1517;437;1;;;280;18.6
1518;437;1;;;270;18.6
1519;439;1;;;320;18.6
1520;439;1;;;250;18.6
1521;439;1;;;320;18.6
1522;439;1;;;270;18.6
1523;439;1;;;220;18.6
1524;441;2;;;320;18.6
1525;441;1;;;320;18.6
1526;441;1;;;270;18.6
1527;443;1;;;220;18.6
1528;443;1;;;220;18.6
1529;443;1;;;250;18.6
1530;445;1;;;297;20.6
1531;445;1;;;242;20.6
1532;447;1;;;242;20.6
1533;447;1;;;275;20.6
1534;447;1;;;297;20.6
1535;449;1;;;242;20.6
1536;449;1;;;242;20.6
1537;451;1;;;275;20.6
1538;451;2;;;242;20.6
1539;430;1;15;;300;20.6
1540;430;1;15;;324;20.6
1541;430;1;15;;264;20.6
1542;430;1;15;;264;20.6
1543;432;1;;50;300;20.6
1544;432;1;;50;264;20.6
1545;434;1;;;264;20.6
1546;434;1;;;384;20.6
1547;434;1;;;300;20.6
1548;434;1;;;264;20.6
1549;434;1;;;300;20.6
1550;434;1;;;384;20.6
1551;434;1;;;324;20.6
1552;434;1;;;264;20.6
1553;436;1;;;324;20.6
1554;436;1;;;264;20.6
1555;436;1;;;300;20.6
1556;438;1;;;300;20.6
1557;438;1;;;324;20.6
1558;438;1;;;300;20.6
1559;438;1;;;264;20.6
1560;440;1;;;384;20.6
1561;440;1;;;264;20.6
1562;440;1;;;264;20.6
1563;442;1;;;264;20.6
1564;442;1;;;384;20.6
1565;442;1;;;300;20.6
1566;442;1;;;324;20.6
1567;442;1;;;288;20.6
1568;442;1;;;324;20.6
1569;442;1;;;300;20.6
1570;444;1;;;288;20.6
1571;444;1;;;300;20.6
1572;446;1;;;330;20.6
1573;446;1;;;480;20.6
1574;448;1;;;375;20.6
1575;448;1;;;480;20.6
1576;448;1;;;405;20.6
1577;448;1;;;375;20.6
1578;448;1;;;330;20.6
1579;448;1;;;375;20.6
1580;450;1;;;480;20.6
1581;450;1;;;405;20.6
1582;450;1;;;405;20.6
1583;452;1;;;330;20.6
1584;452;1;;;375;20.6
1585;452;1;;;480;20.6
1586;453;1;15;;220;18.6
1587;453;1;15;;240;18.6
1588;453;1;15;;220;18.6
1589;455;1;;50;240;18.6
1590;455;2;;50;250;18.6
1591;455;1;;50;280;18.6
1592;455;1;;50;270;18.6
1593;455;1;;50;250;18.6
1594;457;1;;;240;18.6
1595;457;1;;;240;18.6
1596;459;1;;;220;18.6
1597;459;1;;;320;18.6
1598;459;1;;;250;18.6
1599;461;1;;;220;18.6
1600;461;1;;;240;18.6
1601;461;1;;;220;18.6
1602;461;1;;;220;18.6
1603;463;1;;;250;18.6
1604;463;1;;;220;18.6
1605;463;1;;;250;18.6
1606;463;1;;;320;18.6
1607;465;1;;;250;18.6
1608;465;1;;;280;18.6
1609;465;1;;;270;18.6
1610;465;1;;;220;18.6
1611;465;1;;;250;18.6
1612;468;1;;;352;20.6
1613;468;1;;;297;20.6
1614;468;1;;;275;20.6
1615;470;1;;;352;20.6
1616;470;1;;;275;20.6
1617;470;1;;;275;20.6
1618;470;1;;;242;20.6
1619;470;1;;;242;20.6
1620;472;1;;;242;20.6
1621;472;1;;;242;20.6
1622;472;1;;;352;20.6
1623;472;1;;;297;20.6
1624;472;1;;;297;20.6
1625;474;1;;;275;20.6
1626;474;1;;;242;20.6
1627;474;1;;;308;20.6
1628;474;2;;;242;20.6
1629;474;1;;;242;20.6
1630;454;1;15;;384;20.6
1631;454;1;15;;264;20.6
1632;454;1;15;;336;20.6
1633;454;1;15;;384;20.6
1634;454;1;15;;384;20.6
1635;454;1;15;;324;20.6
1636;454;1;15;;300;20.6
1637;456;1;;50;384;20.6
1638;456;1;;50;288;20.6
1639;458;1;;;264;20.6
1640;458;1;;;288;20.6
1641;458;1;;;336;20.6
1642;458;1;;;384;20.6
1643;460;1;;;384;20.6
1644;460;1;;;384;20.6
1645;460;2;;;264;20.6
1646;462;1;;;384;20.6
1647;462;1;;;264;20.6
1648;464;1;;;384;20.6
1649;464;1;;;288;20.6
1650;464;1;;;384;20.6
1651;464;1;;;264;20.6
1652;464;1;;;324;20.6
1653;466;1;;;264;20.6
1654;466;1;;;324;20.6
1655;467;1;;;384;20.6
1656;467;1;;;384;20.6
1657;467;2;;;300;20.6
1658;467;1;;;324;20.6
1659;469;1;;;420;20.6
1660;469;1;;;480;20.6
1661;469;1;;;405;20.6
1662;469;1;;;375;20.6
1663;471;1;;;375;20.6
1664;471;1;;;330;20.6
1665;471;1;;;360;20.6
1666;471;1;;;330;20.6
1667;473;1;;;480;20.6
1668;473;1;;;330;20.6
1669;473;1;;;420;20.6
1670;473;1;;;480;20.6
1671;473;1;;;480;20.6
1672;473;1;;;360;20.6
1673;473;1;;;330;20.6
1674;475;1;;;375;20.6
1675;475;2;;;405;20.6
1676;476;2;15;;320;18.6
1677;476;1;15;;240;18.6
1678;476;1;15;;220;18.6
1679;476;1;15;;220;18.6
1680;478;1;;50;320;18.6
1681;478;1;;50;220;18.6
1682;480;2;;;250;18.6
1683;482;1;;;320;18.6
1684;482;1;;;270;18.6
1685;482;1;;;250;18.6
1686;482;1;;;270;18.6
1687;484;1;;;320;18.6
1688;484;2;;;220;18.6
1689;484;1;;;220;18.6
1690;484;1;;;220;18.6
1691;487;1;;;220;18.6
1692;487;1;;;250;18.6
1693;487;1;;;280;18.6
1694;487;1;;;250;18.6
1695;489;1;;;240;18.6
1696;489;1;;;220;18.6
1697;491;2;;;264;20.6
1698;491;1;;;275;20.6
1699;491;1;;;308;20.6
1700;491;1;;;352;20.6
1701;491;1;;;242;20.6
1702;491;1;;;275;20.6
1703;491;1;;;242;20.6
1704;493;1;;;242;20.6
1705;493;1;;;242;20.6
1706;493;1;;;264;20.6
1707;493;1;;;275;20.6
1708;493;1;;;242;20.6
1709;493;1;;;352;20.6
1710;493;1;;;264;20.6
1711;495;1;;;308;20.6
1712;495;1;;;275;20.6
1713;497;1;;;352;20.6
1714;497;1;;;242;20.6
1715;497;1;;;352;20.6
1716;497;1;;;275;20.6
1717;477;1;15;;288;20.6
1718;477;1;15;;324;20.6
1719;477;1;15;;300;20.6
1720;477;1;15;;264;20.6
1721;479;1;;50;384;20.6
1722;479;1;;50;288;20.6
1723;479;1;;50;288;20.6
1724;479;1;;50;324;20.6
1725;479;1;;50;264;20.6
1726;481;1;;;384;20.6
1727;481;1;;;300;20.6
1728;481;1;;;300;20.6
1729;481;1;;;384;20.6
1730;481;1;;;324;20.6
1731;481;1;;;264;20.6
1732;483;1;;;336;20.6
1733;483;1;;;384;20.6
1734;485;1;;;264;20.6
1735;485;1;;;324;20.6
1736;486;1;;;264;20.6
1737;486;1;;;288;20.6
1738;486;1;;;300;20.6
1739;486;1;;;324;20.6
1740;486;1;;;288;20.6
1741;486;1;;;264;20.6
1742;488;1;;;300;20.6
1743;488;1;;;324;20.6
1744;488;1;;;288;20.6
1745;490;1;;;264;20.6
1746;490;1;;;288;20.6
1747;492;1;;;330;20.6
1748;492;2;;;375;20.6
1749;492;1;;;375;20.6
1750;494;1;;;330;20.6
1751;494;1;;;375;20.6
1752;494;3;;;405;20.6
1753;494;1;;;375;20.6
1754;496;1;;;420;20.6
1755;496;1;;;330;20.6
1756;496;1;;;330;20.6
1757;498;1;;;375;20.6
1758;498;1;;;420;20.6
1759;499;1;15;;320;18.6
1760;499;1;15;;270;18.6
1761;499;1;15;;220;18.6
1762;501;1;;50;240;18.6
1763;501;1;;50;220;18.6
1764;501;3;;50;250;18.6
1765;503;1;;;220;18.6
1766;503;1;;;220;18.6
1767;503;1;;;320;18.6
1768;503;1;;;220;18.6
1769;505;1;;;320;18.6
1770;505;1;;;250;18.6
1771;505;1;;;320;18.6
1772;505;1;;;240;18.6
1773;505;1;;;250;18.6
1774;507;1;;;220;18.6
1775;507;1;;;250;18.6
1776;507;1;;;320;18.6
1777;507;1;;;250;18.6
1778;509;1;;;250;18.6
1779;509;1;;;250;18.6
1780;509;1;;;220;18.6
1781;511;1;;;320;18.6
1782;511;1;;;280;18.6
1783;511;1;;;320;18.6
1784;511;1;;;250;18.6
1785;513;1;;;320;18.6
1786;513;1;;;220;18.6
1787;513;1;;;220;18.6
1788;513;1;;;320;18.6
1789;513;1;;;220;18.6
1790;515;1;;;242;20.6
1791;515;1;;;308;20.6
1792;515;1;;;275;20.6
1793;515;1;;;242;20.6
1794;515;2;;;242;20.6
1795;515;1;;;275;20.6
1796;517;1;;;275;20.6
1797;517;2;;;242;20.6
1798;517;1;;;275;20.6
1799;519;1;;;275;20.6
1800;519;1;;;275;20.6
1801;519;1;;;297;20.6
1802;519;2;;;242;20.6
1803;521;1;;;352;20.6
1804;500;1;15;;264;20.6
1805;500;2;15;;300;20.6
1806;500;1;15;;300;20.6
1807;500;1;15;;264;20.6
1808;502;1;;50;264;20.6
1809;502;1;;50;300;20.6
1810;502;1;;50;264;20.6
1811;502;1;;50;384;20.6
1812;502;1;;50;288;20.6
1813;502;2;;50;300;20.6
1814;502;1;;50;324;20.6
1815;502;1;;50;264;20.6
1816;502;2;;50;264;20.6
1817;504;1;;;300;20.6
1818;504;1;;;324;20.6
1819;504;1;;;264;20.6
1820;506;1;;;264;20.6
1821;506;1;;;264;20.6
1822;506;1;;;300;20.6
1823;506;1;;;300;20.6
1824;508;1;;;300;20.6
1825;508;1;;;384;20.6
1826;508;1;;;264;20.6
1827;508;1;;;300;20.6
1828;508;1;;;300;20.6
1829;508;1;;;324;20.6
1830;508;1;;;264;20.6
1831;510;1;;;300;20.6
1832;510;1;;;336;20.6
1833;510;1;;;300;20.6
1834;512;1;;;384;20.6
1835;512;1;;;300;20.6
1836;512;1;;;264;20.6
1837;514;1;;;264;20.6
1838;514;1;;;288;20.6
1839;514;1;;;300;20.6
1840;514;1;;;384;20.6
1841;516;1;;;375;20.6
1842;516;1;;;330;20.6
1843;516;1;;;420;20.6
1844;516;1;;;405;20.6
1845;516;1;;;330;20.6
1846;518;1;;;330;20.6
1847;518;1;;;420;20.6
1848;518;1;;;330;20.6
1849;520;1;;;330;20.6
1850;520;1;;;420;20.6
1851;522;1;;;480;20.6
1852;522;1;;;375;20.6
1853;522;1;;;420;20.6
1854;523;1;15;;220;18.6
1855;523;1;15;;250;18.6
1856;523;1;15;;320;18.6
1857;523;1;15;;270;18.6
1858;525;1;;50;250;18.6
1859;525;1;;50;270;18.6
1860;525;1;;50;270;18.6
1861;525;1;;50;220;18.6
1862;527;1;;;320;18.6
1863;527;1;;;250;18.6
1864;527;1;;;240;18.6
1865;527;1;;;220;18.6
1866;527;1;;;270;18.6
1867;527;1;;;220;18.6
1868;529;1;;;320;18.6
1869;529;2;;;280;18.6
1870;529;1;;;240;18.6
1871;529;1;;;250;18.6
1872;529;2;;;220;18.6
1873;531;1;;;250;18.6
1874;531;2;;;220;18.6
1875;531;1;;;320;18.6
1876;531;1;;;250;18.6
1877;533;2;;;250;18.6
1878;533;1;;;320;18.6
1879;533;1;;;320;18.6
1880;533;1;;;270;18.6
1881;533;1;;;220;18.6
1882;535;2;;;250;18.6
1883;535;1;;;250;18.6
1884;535;1;;;220;18.6
1885;537;1;;;250;18.6
1886;537;1;;;320;18.6
1887;537;1;;;320;18.6
1888;537;1;;;220;18.6
1889;537;1;;;220;18.6
1890;539;1;;;297;20.6
1891;541;1;;;242;20.6
1892;541;1;;;264;20.6
1893;541;1;;;275;20.6
1894;541;1;;;308;20.6
1895;541;1;;;275;20.6
